customerId,productId,timestamp
318,2,862902663
318,5,862902803
321,1,939420838
324,3,1451524648
324,9,1451524483
328,1,1147996106
329,5,867072004
329,5,867072039
329,1,867072039
329,4,867072039
329,10,867072073
333,8,1441197471
334,6,1447031887
336,7,995826976
338,10,841656624
340,10,1410374053
343,5,881166397
343,7,881166915
344,9,853736711
344,10,850723898
345,9,1106949170
345,9,1109278713
345,3,1106949297
346,8,1044652107
350,9,1005938887
353,6,1112268707
353,2,1114172641
353,5,1112269534
354,3,846062607
355,4,1130104529
355,7,1130105802
355,8,1130105736
355,7,1130105680
357,8,832768614
358,4,957480017
358,2,957479796
358,2,957795334
358,9,957481884
358,7,957479451
361,5,864050973
361,6,864051071
361,2,864051197
361,2,864051357
363,10,942344684
367,3,1128631216
369,5,847465664
369,10,847465494
375,3,845491929
379,5,1378180411
380,3,1048092869
380,10,952358438
381,1,1018646002
382,2,1371772711
382,3,1371780062
382,4,1371829454
382,4,1371778225
383,6,852806429
383,5,852809757
383,2,852809531
384,10,1168644826
385,6,836679569
385,5,836679100
388,5,946520615
388,4,946521781
389,2,829491840
389,5,829491839
389,1,829491840
390,7,867073566
390,10,867072842
390,4,867072884
390,3,867076328
390,2,867076126
391,9,891534197
396,7,834998311
396,8,834998422
396,8,834998293
399,7,841562243
400,9,840205137
401,3,977459322
402,5,1443393600
403,8,850779492
404,8,1026927798
405,9,1097769358
406,4,1447951646
407,7,962646314
408,8,933035002
409,3,828212413
410,3,1434057935
412,5,993088074
413,5,850890598
413,10,850890598
415,4,848984824
416,2,841447146
416,2,841447107
416,1,841446669
417,7,1112585993
418,8,1132180691
418,3,1132178551
418,5,1132178305
419,6,1110049948
421,4,835170129
422,3,980859727
425,4,1112383737
425,9,1112383600
426,8,1312723226
426,9,1310374386
428,4,1304131910
428,7,1304136764
428,6,1304136575
430,5,1172908978
430,5,1111488810
430,5,1111489263
430,1,1172908696
431,4,1165547529
431,1,1140455425
432,7,1271227588
433,7,1417930541
433,6,1417930660
434,1,886372746
434,6,886373053
437,6,831693610
440,7,835337057
440,5,835337237
442,4,1227920032
442,6,1227969149
442,9,1227969381
447,8,832492847
447,8,832493108
447,6,832493230
447,8,832492847
448,8,1444761397
452,4,1133735252
452,1,976423199
452,5,976422557
452,3,976423753
452,4,976422719
455,9,1110395566
456,4,1432307903
457,8,1471386200
457,3,1471385241
457,8,1471385747
457,10,1471386884
457,7,1471385100
458,1,1365115663
458,5,1365115941
459,3,859210690
459,6,859210733
459,4,859210733
459,10,859210733
460,4,1072836909
460,5,1072837815
461,8,1090907386
461,1,1090908852
461,3,1091067217
461,4,1091049760
461,8,1090907439
463,9,1049913385
463,4,1050499745
464,7,829911793
466,9,944892273
466,3,944978286
468,10,1296195523
468,8,1296195941
468,8,1296196738
468,10,1296195765
468,2,1296195616
470,8,1234088628
471,7,1239658613
471,4,1239744723
471,6,1257634439
472,4,939004597
472,4,994737953
472,8,944321656
473,2,1425643774
475,7,1446908358
479,1,1409093666
480,8,1272669366
480,6,1272669458
481,1,1437000892
484,7,851345204
484,1,851345272
486,3,1464121011
487,7,832836515
487,9,832836302
490,10,851786086
490,4,851786277
490,8,851786427
491,3,940796476
493,5,954685491
496,7,834060098
496,10,843218375
496,1,843218321
500,2,1228946388
500,6,1228946281
501,3,1283137657
502,3,861302126
502,5,861302161
503,9,1432365762
505,2,1340413945
505,5,1340413951
506,3,865395296
506,6,865395979
507,6,862090954
507,10,862091271
507,7,862091545
509,10,939329344
509,6,946276711
509,10,939471667
510,5,944346953
514,1,853892832
514,9,853892868
514,2,853892868
516,8,844687536
516,9,844687485
516,9,844687340
516,6,844687509
516,6,844687820
516,5,844687118
517,6,846450065
518,3,945369114
518,2,945362514
518,7,945365209
518,10,945364959
518,1,945361906
518,4,945369995
520,7,1142028487
522,10,1391353926
525,9,1024928544
525,1,1024929394
525,7,1024929782
525,7,1024930416
526,9,1428641074
529,8,959965342
530,3,879014231
531,3,1240402247
531,9,1243510104
534,8,973376852
534,3,973376511
534,5,973374764
534,7,973375745
535,9,838631374
535,7,838630568
537,3,879502465
537,9,879521681
537,4,879520683
538,7,831835670
542,10,1424965705
543,9,866931481
543,7,866931510
543,2,866931510
543,10,866931538
544,3,1442495715
547,10,1053173138
547,3,1149462857
547,9,1021098817
548,1,857405395
548,9,857406875
548,3,857405447
548,7,857405447
548,1,857405447
548,9,857407492
550,8,943372548
551,10,843274557
552,4,843322577
553,4,1423011192
555,8,842288289
559,10,903143238
559,4,883675744
560,3,1452849340
560,7,1452848962
561,2,1172695347
561,3,1172766441
561,4,1172696467
562,2,1167426662
562,9,1167429218
562,1,1167428869
564,6,974712079
564,6,974839862
564,2,974838162
564,5,974837992
564,6,974838752
564,10,974837728
564,7,974838889
568,6,835002305
568,8,835002274
570,8,1475783711
574,7,1232811316
574,10,1232815004
574,4,1232810973
574,2,1232810621
575,2,1012595781
575,1,1012598088
575,1,1012593981
577,3,1111475159
577,3,1111475446
577,9,1111475285
580,8,1155616380
580,6,1165900696
580,5,1156473327
584,9,1276156510
585,2,974607482
586,6,1214234202
588,6,842298338
588,5,842298158
589,1,836109734
590,10,848677637
590,1,848677907
590,6,848677809
590,4,848677459
592,8,995420467
593,4,835464130
593,3,835463471
594,3,938948878
595,10,965077903
595,7,965230397
596,4,1145034973
596,6,1138659551
596,5,1142088563
597,1,940708550
598,10,1057554797
602,2,842360098
602,6,842359419
603,10,868354978
603,5,868355874
603,4,868355076
603,4,868355017
605,10,980194114
607,8,1113319531
607,6,1118247388
607,2,1118247469
607,7,1118247500
607,3,1144790933
608,3,939461651
608,10,939362594
608,8,939362773
614,5,1003253691
614,7,1003254119
615,8,1425504992
615,4,1463685875
616,7,860572913
616,5,860572960
616,2,860572959
616,10,860572960
621,4,1116476167
623,3,1225256593
624,4,1019126661
624,1,1019125424
624,1,1019128536
624,5,1019128415
624,9,1019124400
627,7,1201381361
630,10,1443807734
633,5,848518408
636,9,855227186
640,7,860950973
640,10,860950972
640,8,860951277
641,2,850021197
641,2,834636796
641,3,833955544
641,3,834636108
641,6,851304369
641,7,834636169
641,9,834636305
644,7,944934385
646,10,953449518
646,4,953451056
647,3,947292218
647,6,947292853
648,4,1204413633
649,2,834424768
649,6,834425135
649,4,834424744
650,1,844883753
650,2,844883753
650,5,844883711
650,4,844883616
653,3,948160430
654,5,1145390085
654,6,1145389613
654,6,1145392131
654,8,1145391869
655,9,1470073353
659,2,836216031
660,9,1436680062
662,10,839022500
662,10,839022269
663,3,1438397999
664,8,1362421730
664,2,1393890301
665,6,992836405
665,7,993347429
665,8,993347605
666,5,838921278
666,4,838920928
667,7,847271481
670,7,938782344
671,4,1064891129
