customerId,productId,timestamp
410,27,1434057935
412,107,993088074
417,93,1112585993
418,8,1132180691
419,77,1110049948
421,41,835170129
422,89,980859727
425,79,1112383737
426,145,1312723226
428,70,1304131910
430,70,1172908978
431,42,1165547529
432,79,1271227588
433,44,1417930541
434,121,886372746
437,112,831693610
440,77,835337057
442,144,1227920032
447,49,832492847
448,151,1444761397
452,28,1133735252
455,14,1110395566
456,17,1432307903
457,74,1471386200
458,100,1365115663
459,147,859210690
460,103,1072836909
461,150,1090907386
463,35,1049913385
466,8,944892273
468,4,1296195523
470,89,1234088628
471,4,1239658613
472,95,939004597
475,110,1446908358
480,15,1272669366
481,62,1437000892
484,12,851345204
486,65,1464121011
490,105,851786086
491,69,940796476
500,20,1228946388
501,89,1283137657
502,96,861302126
503,75,1432365762
506,68,865395296
507,85,862090954
509,26,939329344
510,104,944346953
514,106,853892832
518,72,945369114
520,62,1142028487
525,97,1024928544
526,13,1428641074
529,50,959965342
530,127,879014231
531,47,1240402247
534,81,973376852
537,18,879502465
538,157,831835670
542,80,1424965705
543,103,866931481
547,28,1053173138
548,3,857405395
553,150,1423011192
559,60,903143238
560,115,1452849340
561,103,1172695347
562,9,1167426662
564,74,974712079
568,113,835002305
570,14,1475783711
574,22,1232811316
575,48,1012595781
577,149,1111475159
580,65,1155616380
584,69,1276156510
585,83,974607482
586,54,1214234202
594,43,938948878
595,85,965077903
596,25,1145034973
597,138,940708550
598,117,1057554797
603,146,868354978
607,20,1113319531
608,93,939461651
615,50,1425504992
616,20,860572913
623,30,1225256593
624,92,1019126661
630,144,1443807734
636,19,855227186
641,116,850021197
646,66,953449518
647,114,947292218
649,3,834424768
653,52,948160430
654,69,1145390085
660,134,1436680062
663,5,1438397999
664,55,1362421730
670,29,938782344
671,85,1064891129
15,126,1134521380
19,100,855194773
30,114,945277634
32,35,834828285
41,131,1093888283
47,145,832229657
48,58,1322169967
49,20,978040739
61,65,1216051639
68,75,1249809905
69,76,1366831701
72,61,1461784724
73,88,1255595527
78,158,1274051069
79,27,1182994926
80,132,844860022
85,10,837511784
88,84,1239773232
92,110,848525932
99,127,950999958
113,88,844884330
115,56,1107034391
119,72,913051445
124,137,1147861200
126,23,833286607
128,154,1049685256
134,60,1361245855
150,154,1114306834
151,69,847296918
157,113,1291654669
161,110,837629692
165,18,1111981462
176,114,1341047637
177,130,907380055
182,104,845744191
185,113,1003523847
187,30,1237164142
188,145,841064145
192,122,843634025
200,71,1457721108
212,95,1218404003
213,89,1462637790
218,15,1163106626
224,23,828213150
241,41,847339662
253,38,1215831526
262,46,1434331477
268,100,1314894727
279,51,838231842
285,114,965089266
287,128,1469162190
288,43,845862466
292,95,1140051284
298,47,1447369122
306,39,939716745
312,16,959935514
313,128,1101033291
324,152,1451524483
338,84,841656624
346,119,1044652107
353,58,1114172641
355,82,1130105802
369,116,847465664
382,129,1371780062
389,90,829491840
396,50,834998422
418,39,1132178551
426,37,1310374386
428,114,1304136764
440,69,835337237
442,146,1227969149
447,40,832493108
466,35,944978286
468,7,1296195941
471,31,1239744723
473,30,1425643774
479,124,1409093666
480,135,1272669458
487,63,832836515
496,5,834060098
500,74,1228946281
506,74,865395979
517,92,846450065
518,41,945362514
522,61,1391353926
525,6,1024929394
531,72,1243510104
534,23,973376511
535,115,838631374
537,111,879521681
548,25,857406875
561,38,1172766441
564,140,974839862
575,115,1012598088
580,93,1165900696
590,138,848677637
593,85,835464130
595,99,965230397
602,74,842360098
603,139,868355874
607,8,1118247388
624,24,1019125424
641,151,834636796
654,5,1145389613
655,74,1470073353
662,134,839022500
665,156,992836405
5,139,1163374957
19,131,855194718
25,134,859625254
44,101,858707194
70,98,853954323
75,126,1143047700
85,66,837512420
100,19,854194024
110,78,840101142
112,149,852720897
115,10,1107034474
128,21,1049682634
154,119,850917346
162,29,852791965
165,35,1111981538
182,137,845745032
217,106,1108160863
233,148,854481667
239,69,991861185
256,61,851862274
275,144,1326919897
284,130,853878917
285,3,965092752
329,55,867072039
358,119,957479796
361,9,864051071
390,151,867072842
416,46,841447146
425,134,1112383600
430,126,1111488810
442,149,1227969381
452,7,976423199
457,83,1471385241
459,41,859210733
468,66,1296196738
484,92,851345272
496,124,843218375
505,92,1340413945
507,74,862091271
509,141,946276711
514,31,853892868
516,89,844687536
534,64,973374764
543,3,866931510
548,55,857405447
559,30,883675744
564,114,974838162
574,90,1232815004
603,6,868355076
605,147,980194114
607,35,1118247469
614,23,1003253691
616,57,860572960
624,111,1019128536
640,33,860950973
641,93,833955544
646,54,953451056
650,40,844883753
665,53,993347429
19,47,855192868
113,117,844884590
128,62,1049682515
168,147,848879299
182,51,845745077
239,150,991862027
391,77,891534197
460,18,1072837815
461,8,1090908852
518,93,945365209
644,97,944934385
649,112,834425135
650,16,844883753
15,139,1093070098
18,56,856006982
44,103,858707194
55,113,855926988
69,35,1366831985
70,120,853954323
85,71,837512493
98,83,1459405466
110,131,840100796
111,133,1097430540
113,96,844884467
127,133,842323102
134,132,1361244162
140,77,1398068239
150,101,1114308628
154,142,850917346
162,36,852791965
182,16,845744805
196,118,959224062
212,47,1218955060
223,22,856532203
235,92,1113184535
239,67,991862159
241,111,847340005
256,67,851862273
284,49,853878917
292,148,1140153456
294,19,1062619499
306,119,956082033
313,8,1105355064
318,138,862902663
329,63,867072039
344,50,850723898
345,37,1109278713
358,121,957795334
381,131,1018646002
382,156,1371829454
389,147,829491839
431,102,1140455425
452,121,976422557
457,76,1471385747
514,22,853892868
516,33,844687485
518,129,945364959
543,153,866931510
548,49,857405447
562,6,1167429218
564,120,974837992
590,6,848677907
621,1,1116476167
624,99,1019128415
640,143,860950972
641,135,834636108
650,36,844883711
654,116,1145392131
665,29,993347605
15,145,1040205753
17,15,1127469542
18,55,856006982
19,93,855190128
23,128,1148730128
24,88,849321588
30,34,945276746
34,40,973747402
36,146,847057147
39,62,832523607
44,80,858707194
55,104,855926988
67,117,854711804
73,100,1337593559
77,50,1163252774
80,37,844860041
83,32,1156206916
90,70,875517954
92,55,848526431
95,97,1016317227
100,111,854194023
105,41,1085578997
110,111,840100719
112,119,852720897
113,152,844884390
119,78,913057893
121,62,833058704
152,57,1335948353
162,33,852791965
173,127,875357288
177,110,907380682
195,11,975417247
199,132,1398939340
201,113,1110421617
215,60,860559733
223,29,856532203
224,67,828213150
235,122,1111625738
236,6,1109968623
242,25,956684268
252,129,869101354
256,107,851862273
268,137,1314894615
284,97,853878917
288,149,845862667
295,113,1100132745
298,53,1446576656
311,70,1080681367
312,19,959931608
318,75,862902663
329,123,867072039
340,153,1410374053
343,107,881166915
345,124,1106949297
355,136,1130105736
358,30,957481884
367,141,1128631216
380,92,952358438
383,138,852809757
385,65,836679569
388,71,946520615
404,137,1026927798
413,128,850890598
430,36,1111489263
433,131,1417930660
434,140,886373053
447,137,832493230
452,124,976423753
457,31,1471386884
459,131,859210733
461,17,1091067217
468,7,1296195765
472,125,994737953
490,129,851786277
496,68,843218321
502,145,861302161
509,16,939471667
516,142,844687340
525,141,1024929782
534,113,973375745
544,9,1442495715
547,122,1149462857
548,27,857405447
562,8,1167428869
564,150,974838752
574,78,1232810973
577,59,1111475446
580,76,1156473327
588,65,842298338
590,109,848677809
596,119,1138659551
603,69,868355017
608,32,939362594
615,140,1463685875
616,61,860572959
627,153,1201381361
633,81,848518408
641,72,851304369
647,80,947292853
648,29,1204413633
659,114,836216031
664,3,1393890301
666,41,838921278
667,145,847271481
18,1,856006982
19,13,855190128
55,64,855926988
70,53,853954323
79,71,1182995062
80,101,844860107
87,30,858623219
88,145,1239765126
100,130,854194024
110,126,840100994
111,12,1097429457
128,142,1049683873
154,96,850917346
162,103,852791965
182,6,845745009
213,54,1462639898
223,23,856532203
233,4,854481668
236,93,1109968699
247,103,953361791
252,58,869101615
256,29,851862274
283,86,1114998425
284,27,853878917
294,104,1047072215
306,73,939717948
311,55,898007831
312,73,959934156
329,61,867072073
358,104,957479451
361,47,864051197
382,106,1371778225
390,135,867072884
413,7,850890598
416,95,841447107
452,16,976422719
459,32,859210733
461,84,1091049760
463,105,1050499745
472,157,944321656
493,63,954685491
505,59,1340413951
516,128,844687509
518,76,945361906
537,15,879520683
543,148,866931538
547,81,1021098817
551,32,843274557
564,93,974837728
575,133,1012593981
607,94,1118247500
616,46,860572960
641,42,834636169
30,13,968786809
113,142,844885084
128,123,1049685242
182,1,845745710
614,17,1003254119
18,150,856007219
19,41,855190232
55,12,855927315
70,107,853954486
95,1,1016317600
110,121,840101320
113,74,844884734
182,157,845746347
247,11,953272452
254,14,845159397
256,33,851862371
318,54,862902803
361,68,864051357
383,115,852809531
390,63,867076328
490,11,851786427
507,95,862091545
516,32,844687820
518,146,945369995
640,155,860951277
2,35,835355493
4,100,949810645
7,148,851869035
15,76,1093028290
19,46,855192496
21,89,853846478
39,98,832523129
47,151,832228931
50,100,847412607
56,68,1467008381
73,143,1255591764
74,3,942704394
77,158,1183844529
78,151,1274050854
80,84,844860003
82,48,835973445
85,74,837507143
92,130,848525661
105,121,1101130624
108,150,843302067
110,15,840100456
111,78,1097432318
113,94,844884266
114,62,838365857
121,113,833058428
122,31,832773057
126,41,833286456
130,34,1140723887
134,53,1361245744
135,140,844995924
137,24,946411786
144,155,837455462
145,48,845421721
150,67,1114306741
151,81,847296716
152,1,1335948177
157,119,1291598989
159,156,1183519921
161,157,837629446
164,1,1182287578
165,50,1111482847
177,41,907380744
188,150,841063568
191,77,839925608
199,89,1214653475
205,1,1442136824
212,39,1218403807
214,103,978131768
224,69,830633216
236,4,1109969756
243,116,1094223893
247,100,953271993
249,6,839461544
253,152,1215831215
268,42,1314894283
279,33,838231354
282,32,1111493968
285,135,965091528
288,73,845862233
290,154,1445337576
292,16,1140051151
294,30,1054068559
295,118,1100132288
302,19,843720729
311,7,898007870
312,65,959931688
313,104,1105354679
353,150,1112269534
355,32,1130105680
369,62,847465494
375,77,845491929
384,96,1168644826
385,54,836679100
388,141,946521781
389,83,829491840
390,58,867076126
396,118,834998293
399,47,841562243
400,60,840205137
405,49,1097769358
415,12,848984824
416,99,841446669
418,84,1132178305
428,111,1304136575
430,148,1172908696
447,107,832492847
457,56,1471385100
458,137,1365115941
461,47,1090907439
464,157,829911793
468,13,1296195616
471,49,1257634439
487,17,832836302
516,34,844687118
525,39,1024930416
535,55,838630568
548,144,857407492
550,83,943372548
552,155,843322577
555,121,842288289
560,153,1452848962
561,98,1172696467
564,74,974838889
568,57,835002274
574,72,1232810621
577,153,1111475285
588,45,842298158
589,107,836109734
590,103,848677459
592,12,995420467
593,155,835463471
596,10,1142088563
602,2,842359419
607,17,1144790933
608,61,939362773
624,8,1019124400
641,136,834636305
649,121,834424744
650,134,844883616
654,86,1145391869
662,120,839022269
666,91,838920928
15,139,1093028381
19,53,855192773
23,77,1166728170
30,39,948141296
57,123,907763065
58,103,961127960
59,134,1144755845
63,91,1079098249
68,145,1249808221
86,16,848159306
88,77,1239764623
92,109,848525903
93,147,1304992956
95,86,1025556196
105,130,1100533597
110,141,840100602
111,133,1097432404
121,137,833058545
125,7,1269735560
161,64,837629659
182,132,845744166
219,36,974496320
232,13,955090745
235,14,1111558168
239,130,991858087
242,34,956682997
247,5,953361740
249,14,839462462
268,128,1314894958
280,4,905583247
292,27,1140050157
294,41,1048536701
306,5,939718559
311,155,898526635
312,77,959933834
319,24,834759704
354,73,846062456
358,87,957479332
380,123,949367730
382,30,1371773175
385,71,836679319
387,25,975142478
390,93,867075845
396,58,839253775
402,96,1462947988
416,51,841446809
421,30,835170327
433,157,1417930769
447,24,832493040
452,33,976419907
461,48,1090907986
463,78,1049924343
468,48,1296195998
472,85,944321835
487,136,832836467
491,90,940797048
493,156,954685288
496,99,837017766
508,13,844376294
509,39,1095897396
511,36,829351964
517,59,846450066
518,118,945362876
534,127,973374582
535,86,838631207
537,91,879502984
547,57,1418149949
548,56,857406576
550,149,943373959
562,6,1167428952
564,76,974833372
569,57,965068407
575,91,1012593826
597,71,940707935
598,79,1008571467
602,35,842358525
605,63,980174746
639,42,832450629
641,15,834636769
650,125,844883616
654,122,1145391997
667,134,847271401
67,119,854711916
70,20,853954577
91,2,1448813887
157,36,1291598164
199,102,1214653108
247,94,953270877
252,26,869101988
284,70,853879034
294,7,1062621382
358,62,957795321
361,17,864051423
396,32,838629846
516,153,844687789
551,83,843274928
564,44,974709821
580,38,1276095731
624,147,1019563753
640,98,860951390
182,109,845745917
213,70,1462644085
287,54,1470167166
402,18,1462948266
516,18,844688688
518,151,945369411
564,113,974790534
595,158,965230121
15,82,1166586286
18,24,856007147
19,59,855190167
30,66,945276564
70,13,853954402
86,138,848161252
102,133,957895013
233,110,854481720
256,22,851862320
266,16,840452329
284,134,853878955
304,148,1352656620
306,1,939724401
311,23,898007870
341,134,1240055572
342,28,945125271
361,80,864051274
383,7,852806963
388,50,946527775
390,25,867072919
407,145,962648347
452,25,976420715
459,90,859210803
490,29,851786330
509,93,939342219
514,137,853892898
530,7,879014515
547,124,1053171195
588,107,842298642
640,53,860951181
659,140,837271765
73,59,1255593501
213,52,1462635671
311,137,898008634
390,152,867076269
396,33,834998937
409,133,831090605
496,61,834598803
564,123,974839652
598,14,1007344372
650,41,844883798
654,95,1145389919
15,72,1093070150
19,102,855191930
23,158,1148672550
30,10,945115684
36,87,847057223
38,124,1389771630
39,72,832525129
56,58,1467004892
60,15,1125828814
63,111,1075307025
67,10,854713177
73,43,1255508530
74,32,942705457
78,81,1344470037
80,38,844860062
94,110,1291781117
95,41,1016316940
105,152,1085573826
109,150,1153229790
110,40,840100745
113,123,844884467
118,42,951009481
119,157,913048006
134,20,1361245969
171,43,950556329
187,73,1230360891
193,48,971217498
199,132,1229897881
204,35,1096531183
208,1,1402255126
210,38,1070591352
212,5,1218404198
217,112,1108160012
219,136,974476109
220,11,970594863
221,109,1111551518
224,1,828213150
240,18,1098940415
242,24,956685888
253,70,1215831682
271,92,1107784970
275,3,1350771182
292,94,1140049807
299,70,1344185928
306,121,939722228
311,112,898008634
330,64,948574059
373,155,938979342
380,58,1204995996
385,158,836679592
386,137,1047028416
388,73,946534269
393,78,1058471878
408,22,933037621
409,146,828212412
423,99,1353700733
428,156,1304142362
433,89,1417930766
442,78,1227969295
452,108,976420133
457,127,1471386880
461,55,1090908858
468,102,1296196073
472,50,939692158
475,54,1447072053
476,21,978966317
481,35,1437107274
509,108,939342432
511,142,829351964
523,3,1202235294
534,43,973440399
544,155,1442495597
547,1,986694981
550,6,942669563
562,47,1167429084
564,86,974841269
574,137,1232821065
580,95,1167158213
596,133,1138658329
607,78,1113319432
608,155,939362594
624,53,1019138531
628,119,1357725723
647,24,947292732
659,20,834598615
664,62,1343732078
665,11,995233268
667,14,847271431
2,112,835355681
9,62,938628337
15,125,997939404
18,83,856006886
44,35,858707139
57,136,907763245
67,153,854711772
70,74,853954235
74,32,942705568
86,30,848159382
93,27,1304992470
99,31,938586999
121,112,833058557
122,12,832773202
161,93,837629711
162,99,852792058
172,26,843290928
182,1,845744218
211,96,1460811260
212,3,1228789756
220,117,982598447
224,88,828213150
232,21,955092905
233,82,854481605
240,98,1099263843
268,94,1314894685
280,53,905583247
283,54,1131817444
284,51,853878869
294,14,1048536399
306,74,939720907
308,66,854376177
311,104,898008634
312,76,959934746
319,144,834759756
338,61,841656668
358,13,957479132
361,47,864050973
371,148,1462744286
382,61,1371773255
385,143,836679381
390,59,867072803
391,154,891533092
396,12,839252545
408,110,933035241
413,58,850890557
431,118,1165548246
434,71,886372794
447,110,832493040
452,61,976419438
461,107,1091049784
463,35,1050499223
465,149,1170653276
468,115,1296195956
472,7,939141338
484,57,851345205
487,119,832836492
493,72,954685153
509,98,939328099
510,113,944348185
514,59,853892833
517,63,846450097
518,71,945362632
529,150,1353370957
530,39,877749107
534,125,973374360
537,107,879502758
539,144,956159579
547,139,974778941
554,54,1012750606
555,138,842284353
559,158,903144535
564,51,974841452
575,32,1012593374
577,123,1111475431
578,25,1418984606
595,76,965077977
598,53,1009415293
608,39,939461523
616,74,860572913
636,103,855227188
640,32,860950846
650,136,844883654
654,151,1145391936
659,33,839168922
667,146,847271685
18,15,856007359
30,110,945277971
36,147,847058210
67,7,854711941
86,50,848160301
111,28,1098045013
112,39,852720984
135,100,844996129
154,18,850917480
177,91,907380994
255,56,1236980522
408,130,933116210
452,40,976423954
457,86,1471388600
461,119,1091959887
502,59,861302538
507,81,862091839
549,144,1268782856
564,55,974715602
571,145,1334342436
596,86,1139403101
607,98,1148587665
616,46,860573132
636,124,855227364
655,86,1470073389
659,99,839090399
15,5,1093028409
23,153,1148669114
32,52,834828185
33,13,1032769612
58,48,961127638
69,32,1366831735
73,64,1255501766
85,80,837512280
86,32,848159249
91,25,1448813534
92,88,848525799
95,1,1016317584
105,2,1088058230
110,6,840100515
115,72,1107034440
124,99,1147861227
130,96,1138998764
134,107,1361245876
145,105,845421886
150,22,1114305732
151,12,847296838
163,138,1390776289
165,156,1111482570
176,45,1340915742
192,85,843633899
194,148,848098383
212,153,1218404015
213,99,1462644085
219,26,974474798
243,71,1094224146
247,54,953362704
253,53,1215831546
254,104,845157322
255,24,1236981275
261,4,1101666126
262,31,1434025058
268,15,1314890790
285,58,965093017
288,17,845862330
298,43,1447369129
306,105,939720147
313,79,1105354923
324,141,1451524520
353,88,1114172667
355,73,1130104070
357,127,832768689
358,140,957795512
380,102,949367918
384,16,1153417956
385,82,836679159
389,87,829492315
412,93,993091327
416,24,841446722
430,52,1111488716
433,87,1417930709
447,107,832492963
452,93,976427428
457,29,1471387811
468,144,1296190090
487,97,832836405
496,58,834059934
500,59,1228963336
506,48,865395921
516,157,844687167
517,63,846450012
518,62,945365345
522,60,1391351897
527,40,1281233953
528,29,1141605315
532,110,1076971607
535,28,838630825
536,71,829471719
548,46,857407365
560,85,1452849471
562,143,1167428979
564,137,974838427
574,130,1232810913
580,54,1167157922
588,75,842298252
596,53,1138658273
604,122,1277533255
605,21,980174457
607,128,1148585618
624,61,1019132168
627,120,1201389367
641,55,841551413
649,99,834424836
653,71,948160498
654,139,1145392014
659,41,834693429
662,145,839022347
666,147,838920996
23,5,1148720884
80,105,844860151
113,99,844884632
135,25,844995987
168,90,848879311
253,47,1215823643
311,8,1062015416
388,155,946521220
416,57,841447146
457,113,1471578972
496,157,834598410
593,144,840996449
624,118,1019124922
7,32,851867289
15,12,1058249528
19,100,855193244
21,148,853846669
28,129,938942396
30,123,945276705
34,67,973748254
36,114,847056854
39,124,833532967
50,122,847412676
56,38,1470350794
57,47,907763141
60,48,1125829035
66,1,974600703
73,94,1255597031
80,46,844860003
82,14,835973471
83,157,1156206448
85,67,837511743
86,118,848159249
88,9,1239764334
92,33,848525799
93,104,1304992496
105,9,1086093635
113,73,844884266
119,106,913049013
130,130,1138999325
135,71,844995924
144,95,837455574
150,10,1338710602
151,45,847296838
152,74,1335948369
161,97,837629516
165,120,1111479425
168,90,848879039
182,93,845744047
224,88,828213150
240,106,1099264224
242,129,956683024
263,9,1117843298
265,11,960060664
268,98,1314894611
279,56,838231505
306,30,939715755
311,148,898007647
312,147,959931319
321,136,939420702
353,88,1114172187
358,153,957480201
367,17,1128633376
369,125,847465592
380,68,949367561
383,123,789652009
385,127,836679159
387,1,974675065
390,144,867076176
400,63,840205221
408,55,933114620
409,20,828212412
414,106,1039390453
419,112,1110050033
430,9,1172909126
447,142,832492911
461,29,1091958515
462,69,1115312737
468,143,1296195775
472,5,939072462
491,5,940796953
508,133,844376165
509,71,939329651
510,152,952820505
511,38,829351964
514,47,853894140
516,151,844687168
518,149,945363877
525,156,1024929782
534,52,973375818
535,6,838630824
537,33,879503236
547,111,974809441
548,147,857405918
562,41,1167428843
564,2,974832987
580,100,1167157502
585,1,974607643
588,157,842298252
594,120,938961252
602,38,842358017
605,97,980177887
607,2,1118247250
619,105,831921914
624,29,1019124231
633,102,848518247
649,103,834424805
667,118,847271401
15,96,1093070415
19,94,855192868
39,38,832523361
66,29,974599486
105,62,1085574077
165,65,1111479044
177,34,907380781
188,134,841064493
242,144,956685619
245,137,1011238620
254,123,845157526
274,101,1074104221
282,152,1111492748
330,103,948576623
380,113,1151120862
385,40,836679569
388,157,946522830
389,54,829495183
409,1,831090605
416,12,841446959
452,147,976424048
461,64,1091958962
487,78,832836661
496,141,834060753
516,83,844687379
518,89,945367938
534,94,973377415
536,11,829471720
548,140,857406991
564,95,974715698
577,147,1111474816
580,108,1167161268
590,35,848677877
608,91,939362773
641,89,841551328
652,45,1439584210
659,155,834693258
664,146,1393891205
19,133,855194301
30,44,945278756
85,107,837512169
91,126,1448798511
110,9,840100893
150,118,1114307220
177,51,907380781
199,26,1214653088
203,61,1226321189
254,2,845157762
286,41,979179836
311,22,898007870
344,116,850728598
384,42,1153762438
388,87,946534576
389,135,829492315
496,94,843218321
516,78,844687509
534,118,973440199
536,26,829471719
548,88,857407170
596,46,1140797926
23,74,1148673467
35,56,1174450075
95,90,1018816035
113,17,844884632
119,17,913050793
180,152,945446829
185,87,1019787401
188,158,841064046
207,9,1258439884
213,28,1462644086
311,8,1062015179
331,111,1323373212
348,110,960838511
366,46,1306282555
380,49,949384487
396,8,834998979
411,80,944931682
414,125,1039390286
452,83,976420743
463,25,1050439270
468,7,1296198402
489,48,944961127
514,24,853896519
518,32,945445633
529,73,960264734
580,62,1167162836
629,96,841414132
637,37,1231346461
639,93,832450630
644,43,944933494
652,59,1322813211
654,20,1145392651
656,131,986243844
659,50,835642366
15,69,1033345172
17,42,1127469531
18,148,856006886
19,67,855190091
30,121,945115684
36,108,847057119
44,43,858707139
70,149,853954235
73,72,1337593272
80,78,844860041
86,53,848161123
87,55,858623186
90,83,875517624
93,70,1304992612
100,76,854193977
102,34,956599039
105,64,1100533528
111,35,1097430903
113,18,844884390
128,99,1049683567
150,128,1114306776
152,25,1335948417
159,89,1183519288
161,35,837629819
182,74,845744316
195,88,977756074
199,52,1398939318
214,100,978382211
224,109,828213150
232,15,955092749
242,28,956683813
252,22,869101312
256,82,851862204
265,71,960056648
284,70,853878869
288,155,845862619
303,128,1299489759
304,96,1352656153
306,102,939721044
312,128,959934644
313,53,1105354786
328,45,1148006147
329,70,867072005
330,82,948577275
338,43,841656889
342,102,945124900
343,141,881166495
345,33,1106949274
361,147,864050974
373,122,938980304
380,97,949374401
381,49,1018682762
383,22,852806430
385,10,836679499
386,137,1047028123
388,121,946532317
399,81,841562580
403,143,850779492
407,8,1085507289
409,47,828212412
413,26,850890557
422,1,980859792
430,147,1111579872
434,13,886372794
442,98,1227921695
447,118,832493175
459,43,859210691
461,19,1090908000
463,146,1050499156
466,58,945139829
468,80,1296195961
472,121,939691226
484,45,851345205
493,97,954685326
502,67,861302126
509,4,939340016
510,114,944346953
511,124,829351964
514,136,853892833
516,49,844687365
527,51,1281233879
529,1,1332171560
533,90,965318357
534,145,973374165
544,64,1442495673
547,32,1053087861
564,71,974712574
574,34,1232810542
587,119,1111348887
588,74,842298338
590,98,848677760
593,143,835465034
596,22,1138658441
602,140,842357252
605,61,980196749
608,62,939461869
616,68,860572913
636,126,855227188
659,132,834598421
667,123,847271463
670,78,938782344
9,126,938628655
70,84,853954729
86,48,848160245
119,17,913117867
294,103,1082754003
135,141,844996094
311,97,898008658
412,74,993089400
452,20,976421239
487,19,832838282
496,109,834598448
641,92,834802130
67,116,854714394
86,113,848160132
99,30,938586999
102,133,956590655
122,151,832773358
212,27,1218404673
224,35,828213150
280,114,905583453
294,50,1102107967
311,66,898008658
312,49,959934644
414,4,1039390382
434,15,886374463
493,73,954685191
509,126,940012794
529,148,1387829869
575,37,1012593423
614,29,1003253973
17,22,1127470880
19,102,855190349
41,82,1109812071
56,74,1467004961
86,48,848160311
90,104,875517306
103,31,1117481918
119,87,915411448
134,148,1361244735
148,116,1059603929
170,130,1220532219
185,98,1003523544
211,139,1460811791
224,154,839010002
254,35,845158605
262,90,1433899932
299,120,1344183896
344,131,850725820
346,134,1159125941
363,23,942345584
383,66,852806794
388,52,965182022
396,24,839256240
430,26,1111579350
450,104,1449354100
452,1,976424683
460,1,1072836608
461,134,1091959504
470,38,1233101190
472,122,1017535257
514,63,853893081
537,110,879502683
577,116,1111476835
580,116,1155618177
597,107,940707179
602,148,842358084
628,53,1357725108
636,37,855227415
659,135,861612034
664,2,1343747245
86,75,848161285
224,103,828786667
236,56,1109969948
409,115,828212412
492,43,898110583
509,103,939341117
516,80,844688700
564,5,974840718
608,143,939461712
636,95,855227524
1,109,1260759144
7,124,851868750
31,116,1273541953
32,133,834828440
36,63,847057202
39,60,832525157
73,1,1255591860
88,33,1239755559
96,75,1223256331
110,114,840100695
111,41,1097429230
150,112,1130905954
161,150,837629820
165,98,1111981801
186,79,1276205768
242,74,956686556
254,66,845157538
288,82,845862722
310,125,1414188058
311,29,898007906
325,131,1356316520
338,99,841656923
341,112,1240055463
386,47,1047028867
394,70,1297524887
452,89,1077114665
457,80,1471385561
461,57,1091959143
468,29,1296193889
485,66,1337748425
487,151,832836558
496,18,834060152
511,146,829352433
516,50,844687388
525,82,1024928582
590,143,848677861
596,52,1138705152
601,36,1270253462
607,54,1118248028
619,138,831923897
639,16,832451040
641,104,841551303
8,34,1154465405
15,111,997938466
17,26,1127469436
18,41,856006885
19,51,855190091
20,92,1238729782
21,49,853157476
22,32,1131662086
23,10,1148730400
25,152,859625180
