customerId,productId,timestamp
162,10,852791965
162,10,852791965
162,7,852791965
162,1,852791965
163,5,1390767736
164,9,1179531301
164,9,1182287578
165,3,1111482682
165,3,1111981462
165,8,1111981538
165,7,1111482847
168,3,848866772
168,2,848879299
169,8,1234228717
173,7,875357598
173,7,875357288
175,1,1052837092
176,8,1340720798
176,3,1341047637
177,5,907515679
177,5,907380055
177,7,907380682
177,1,907380744
178,9,1437425800
179,2,1436669947
182,5,845744191
182,5,845745032
182,2,845745077
182,6,845744805
182,5,845745009
182,5,845745710
182,10,845746347
184,1,833524830
185,7,1003523268
185,4,1003523847
187,10,1228072644
187,1,1237164142
188,9,841064145
188,7,841063568
191,1,839925608
192,6,843634025
193,7,971216031
195,3,975417247
196,5,959224062
199,2,1398939340
199,9,1214653475
200,7,1437932719
200,1,1457721108
201,5,1110421816
201,1,1110421617
205,1,1442148577
205,8,1442136824
212,8,1218405007
212,5,1218404003
212,3,1218955060
212,9,1218403807
213,10,1462637445
213,8,1462637790
213,6,1462639898
214,10,978131768
215,6,860559708
215,2,860559733
217,8,1108160863
218,9,1163106626
219,10,974475264
220,5,970498319
223,5,856532203
223,8,856532203
223,1,856532203
224,1,828213150
224,7,828213150
224,5,828213150
224,8,830633216
232,2,955088635
233,8,854481667
233,4,854481668
235,7,1113184535
235,9,1111625738
236,6,1109968623
236,10,1109968699
236,9,1109969756
237,3,1102009632
239,1,991861185
239,10,991862027
239,10,991862159
240,9,1098943177
241,8,847339737
241,1,847339662
241,10,847340005
242,10,956682763
242,8,956684268
243,1,1094223893
247,8,953361586
247,1,953361791
247,9,953272452
247,2,953271993
249,7,839461544
252,10,869101312
252,10,869101354
252,2,869101615
253,6,1215831130
253,10,1215831526
253,5,1215831215
254,10,845159397
256,2,851862274
256,5,851862273
256,6,851862273
256,9,851862274
256,8,851862371
261,6,1101665532
262,9,1433898798
262,3,1434331477
268,10,1314894068
268,1,1314894727
268,6,1314894615
268,10,1314894283
272,7,1453587590
273,5,1466945564
275,10,1350254117
275,5,1326919897
279,3,838231842
279,10,838231354
282,4,1111493773
282,7,1111493968
283,4,1114997963
283,8,1114998425
284,3,853878868
284,10,853878917
284,7,853878917
284,10,853878917
284,2,853878917
285,6,965091874
285,8,965089266
285,3,965092752
285,9,965091528
287,2,1469161081
287,10,1469162190
288,10,845862466
288,7,845862667
288,5,845862233
290,10,1445337576
292,4,1140049726
292,3,1140051284
292,1,1140153456
292,5,1140051151
293,8,1064615574
294,7,1047071649
294,3,1062619499
294,6,1047072215
294,1,1054068559
295,2,1100132745
295,10,1100132288
298,1,1447369122
298,1,1446576656
302,10,843720729
306,9,956083012
306,8,939716745
306,8,956082033
306,1,939717948
311,5,898007830
311,6,1080681367
311,8,898007831
311,9,898007870
312,3,959933200
312,9,959935514
312,7,959931608
312,7,959934156
312,8,959931688
313,9,1105354580
313,9,1101033291
313,8,1105355064
313,7,1105354679
314,4,1437338091
318,8,862902604
318,9,862902663
318,3,862902663
318,10,862902803
321,6,939420838
324,3,1451524648
324,7,1451524483
328,6,1147996106
329,10,867072004
329,9,867072039
329,10,867072039
329,2,867072039
329,4,867072073
333,7,1441197471
334,9,1447031887
336,2,995826976
338,3,841656624
340,9,1410374053
343,5,881166397
343,9,881166915
344,6,853736711
344,10,850723898
345,7,1106949170
345,8,1109278713
345,3,1106949297
346,5,1044652107
350,3,1005938887
353,10,1112268707
353,8,1114172641
353,1,1112269534
354,4,846062607
355,9,1130104529
355,9,1130105802
355,6,1130105736
355,8,1130105680
357,5,832768614
358,10,957480017
358,9,957479796
358,4,957795334
358,10,957481884
358,9,957479451
361,5,864050973
361,9,864051071
361,1,864051197
361,3,864051357
363,8,942344684
367,9,1128631216
369,1,847465664
369,7,847465494
375,8,845491929
379,10,1378180411
380,5,1048092869
380,3,952358438
381,4,1018646002
382,7,1371772711
382,10,1371780062
382,3,1371829454
382,7,1371778225
383,9,852806429
383,9,852809757
383,5,852809531
384,9,1168644826
385,9,836679569
385,10,836679100
388,4,946520615
388,1,946521781
389,8,829491840
389,4,829491839
389,5,829491840
390,1,867073566
390,10,867072842
390,4,867072884
390,2,867076328
390,1,867076126
391,4,891534197
396,2,834998311
396,10,834998422
396,7,834998293
399,1,841562243
400,2,840205137
401,2,977459322
402,2,1443393600
403,6,850779492
404,5,1026927798
405,5,1097769358
406,10,1447951646
407,3,962646314
408,10,933035002
409,10,828212413
410,1,1434057935
412,4,993088074
413,6,850890598
413,6,850890598
415,4,848984824
416,9,841447146
416,8,841447107
416,2,841446669
417,4,1112585993
418,2,1132180691
418,4,1132178551
418,10,1132178305
419,2,1110049948
421,9,835170129
422,1,980859727
425,3,1112383737
425,3,1112383600
426,1,1312723226
426,6,1310374386
428,2,1304131910
428,1,1304136764
428,7,1304136575
430,9,1172908978
430,8,1111488810
430,10,1111489263
430,4,1172908696
431,10,1165547529
431,10,1140455425
432,3,1271227588
433,6,1417930541
433,3,1417930660
434,7,886372746
434,4,886373053
437,8,831693610
440,9,835337057
440,8,835337237
442,6,1227920032
442,3,1227969149
442,7,1227969381
447,7,832492847
447,1,832493108
447,2,832493230
447,9,832492847
448,9,1444761397
452,6,1133735252
452,4,976423199
452,9,976422557
452,2,976423753
452,1,976422719
455,2,1110395566
456,10,1432307903
457,4,1471386200
457,7,1471385241
457,5,1471385747
457,4,1471386884
457,10,1471385100
458,1,1365115663
458,8,1365115941
459,4,859210690
459,1,859210733
459,4,859210733
459,3,859210733
460,4,1072836909
460,10,1072837815
461,7,1090907386
461,8,1090908852
461,10,1091067217
461,5,1091049760
461,6,1090907439
463,5,1049913385
463,2,1050499745
464,6,829911793
466,2,944892273
466,8,944978286
468,4,1296195523
468,2,1296195941
468,8,1296196738
468,4,1296195765
468,10,1296195616
470,6,1234088628
471,4,1239658613
471,8,1239744723
471,6,1257634439
472,7,939004597
472,5,994737953
472,3,944321656
473,6,1425643774
475,8,1446908358
479,2,1409093666
480,8,1272669366
480,2,1272669458
481,5,1437000892
484,4,851345204
484,7,851345272
486,8,1464121011
487,3,832836515
487,9,832836302
490,9,851786086
490,2,851786277
490,9,851786427
491,8,940796476
493,9,954685491
496,8,834060098
496,9,843218375
496,9,843218321
500,9,1228946388
500,9,1228946281
501,4,1283137657
502,9,861302126
502,2,861302161
503,8,1432365762
505,5,1340413945
505,3,1340413951
506,8,865395296
506,9,865395979
507,4,862090954
507,5,862091271
507,7,862091545
509,7,939329344
509,6,946276711
509,1,939471667
510,9,944346953
514,10,853892832
514,6,853892868
514,1,853892868
516,6,844687536
516,2,844687485
516,5,844687340
516,8,844687509
516,8,844687820
516,1,844687118
517,3,846450065
518,10,945369114
518,3,945362514
518,9,945365209
518,8,945364959
518,10,945361906
518,8,945369995
520,8,1142028487
522,10,1391353926
525,2,1024928544
525,6,1024929394
525,9,1024929782
525,5,1024930416
526,9,1428641074
529,7,959965342
530,8,879014231
531,8,1240402247
531,9,1243510104
534,8,973376852
534,1,973376511
534,1,973374764
534,6,973375745
535,9,838631374
535,10,838630568
537,1,879502465
537,2,879521681
537,7,879520683
538,6,831835670
542,3,1424965705
543,3,866931481
543,10,866931510
543,6,866931510
543,9,866931538
544,7,1442495715
547,9,1053173138
547,10,1149462857
547,4,1021098817
548,6,857405395
548,10,857406875
548,7,857405447
548,4,857405447
548,3,857405447
548,3,857407492
550,1,943372548
551,2,843274557
552,4,843322577
553,10,1423011192
555,1,842288289
559,3,903143238
559,3,883675744
560,4,1452849340
560,2,1452848962
561,5,1172695347
561,9,1172766441
561,9,1172696467
562,10,1167426662
562,4,1167429218
562,2,1167428869
564,5,974712079
564,7,974839862
564,5,974838162
564,10,974837992
564,6,974838752
564,6,974837728
564,4,974838889
568,3,835002305
568,8,835002274
570,6,1475783711
574,5,1232811316
574,9,1232815004
574,2,1232810973
574,9,1232810621
575,5,1012595781
575,2,1012598088
575,6,1012593981
577,5,1111475159
577,3,1111475446
577,2,1111475285
580,8,1155616380
580,4,1165900696
580,5,1156473327
584,6,1276156510
585,4,974607482
586,2,1214234202
588,2,842298338
588,8,842298158
589,2,836109734
590,6,848677637
590,4,848677907
590,4,848677809
590,9,848677459
592,3,995420467
593,6,835464130
593,8,835463471
594,2,938948878
595,8,965077903
595,4,965230397
596,9,1145034973
596,2,1138659551
596,4,1142088563
597,2,940708550
598,8,1057554797
602,4,842360098
602,5,842359419
603,4,868354978
603,4,868355874
603,10,868355076
603,7,868355017
605,6,980194114
607,10,1113319531
607,3,1118247388
607,3,1118247469
607,2,1118247500
607,8,1144790933
608,3,939461651
608,4,939362594
608,8,939362773
614,7,1003253691
614,5,1003254119
615,6,1425504992
615,8,1463685875
616,1,860572913
616,1,860572960
616,10,860572959
616,7,860572960
621,2,1116476167
623,7,1225256593
624,4,1019126661
624,1,1019125424
624,2,1019128536
624,4,1019128415
624,10,1019124400
627,1,1201381361
630,1,1443807734
633,1,848518408
636,6,855227186
640,9,860950973
640,7,860950972
640,10,860951277
641,2,850021197
641,7,834636796
641,4,833955544
641,10,834636108
641,4,851304369
641,10,834636169
641,3,834636305
644,5,944934385
646,4,953449518
646,7,953451056
647,2,947292218
647,6,947292853
648,3,1204413633
649,4,834424768
649,4,834425135
649,1,834424744
650,2,844883753
650,8,844883753
650,1,844883711
650,7,844883616
653,8,948160430
654,1,1145390085
654,6,1145389613
654,5,1145392131
654,10,1145391869
655,6,1470073353
659,6,836216031
660,5,1436680062
662,8,839022500
662,8,839022269
663,9,1438397999
664,10,1362421730
664,8,1393890301
665,1,992836405
665,8,993347429
665,3,993347605
666,1,838921278
666,2,838920928
667,9,847271481
670,1,938782344
671,9,1064891129
